record_id,company_name,HS_industry,HS_empleados,HS_domain,Enrich.Domain,Enrich.Industry,Enrich.Sub-industry,Enrich.Empleados,confidence,status,skip_reason,✓ Industry subida HS,✓ Empleados subido HS,✓ Domain subido HS
52922181648,Seteoil Comercializadora De Pr,,,,Energy & Utilities,Petroleum Products,,,high,enriched,,,
52933471556,Yanina,,,,,,,,,skip,Insufficient data to identify,,
52934845786,Terminacion Y Decoracion Sl,,,,Construction,Finishing & Decoration,,,high,enriched,,,
52936985184,,,,grupofisan.com,Industrial & Facilities Services,Cleaning Services,,grupofisan.com,high,enriched,,,
52933142287,Los Veranos,,,,Hospitality,Restaurant & Bar,,,low,enriched,,,
52915632518,Const. Manuel A. Garcia Sl,,,,Construction,General Construction,,,high,enriched,,,
52922304004,Aldea Couso Sl,,,cousorelax.com,Hospitality,Rural Tourism & Accommodation,,cousorelax.com,high,enriched,,,
52863724889,Centro Especial Y Social De In,,,cesilintegra.com,Public Sector & Non-Profit,Social Integration,,cesilintegra.com,high,enriched,,,
52876209569,Toldos Lanzarote S.l,,,,Construction,Awnings & Sun Protection,,,high,enriched,,,
52878197853,Marala Yacht Sl,,,bwayachting.com,Transportation & Logistics,Maritime Transport,,bwayachting.com,high,enriched,,,
52878656074,Raul Garcia Almansa Ramon Camprubi Mari,,,,,,,,,skip,Individual / person name,,
52834596666,Luce Bella,,,,,,,,,skip,Insufficient data to identify,,
52729650190,Fontipaso Sl,,,,Real Estate,Property Rental,,,high,enriched,,,
52724583469,Christophe Massin,,,,,,,,,skip,Individual / person name,,
52714832667,Roble Diez Comunidades S.l.,,,,Real Estate,Property Management,,,high,enriched,,,
52714826842,Hotel Liabeny S.a.,,,hotelliabeny.com,Hospitality,Hotel,,hotelliabeny.com,high,enriched,,,
52810914704,Gimborn Trading Slu,,,gimborntrading.com,Energy & Utilities,Renewable Energy,2,gimborntrading.com,high,enriched,,,
52760710440,Idesa S.a.,,,idesa.biz,Energy & Utilities,Solar Energy,,idesa.biz,high,enriched,,,
52719873914,Tapicerias Barrientos,,,,Manufacturing,Upholstery,,,high,enriched,,,
52745349655,El Rustiq,,,,Hospitality,Restaurant,,,medium,enriched,,,
52724746108,Constr Y Montvilgar 2005 Sl,,,vilgar.com,Construction,General Construction,,vilgar.com,high,enriched,,,
52582273072,Coto Industrial S.l.,,,cotoindustrial.com,Real Estate,Commercial & Industrial Real Estate,,cotoindustrial.com,high,enriched,,,
52580017953,Jose Alexis Perez Marrero,,,telefonica.net,,,,,,skip,Individual / person name,,
52572512820,N/A,,,,,,,,,skip,Name is N/A,,
52575143756,Cb Hermanos Gueto Garrido,,,,,,,,,skip,Insufficient data to identify,,
52579697067,Openprint Sl,,,openprint.com,Manufacturing,Printing & Graphic Arts,22,openprint.com,high,enriched,,,
52565933432,Andaina Dous Slu,,,andaina.com,Education,Early Childhood Education,,andaina.com,high,enriched,,,
52814128274,ACOUNTAX MADRID S.L,,,acountax.es,Professional Services,Accounting & Auditing,,acountax.es,high,enriched,,,
53115875760,,,,bonthai.es,,,,,low,skip,no name + no web results found,,,
53117428995,HR guest management,,,,Technology,Guest Management Software,,,medium,enriched,,,,
53117266809,,,,sapinnab.org,,,,,low,skip,no name + no web results found,,,
53105498412,Gallego Pereira,,,gallegopereira.es,Manufacturing,Seafood Processing,,gallegopereira.es,high,enriched,,,,
53112771645,Domus Abogados,,,domusabogados.es,Professional Services,Legal Services,,domusabogados.es,high,enriched,,,,
53104642165,,,,thevoelkershouse.com,Real Estate,Real Estate Agency,,thevoelkershouse.com,medium,enriched,,,,
53121906810,Marymont obrador de pasta,,,, Consumer Goods,Food & Beverage,,,medium,enriched,,,,
53119749135,Calderería Capilla,,,caldereriacapilla.com,Manufacturing,Metal Fabrication,,caldereriacapilla.com,high,enriched,,,,
53106887853,Farmacia Vergara 12,,,farmaciavergara12.com,Healthcare & Life Sciences,Pharmacy,,farmaciavergara12.com,high,enriched,,,,
53109211762,Lorca,,,, ,,,,,low,skip,company name is a city — insufficient info,,,
53105955624,Neumáticos Carlos,,,,Retail,Auto Parts & Tires,,,medium,enriched,,,,
53121438991,Mónica Ballester Estilistas,,,,Other,Personal Care Services — Hair Salon,,,high,enriched,,,,
53121435524,Loveit,,,,,,,,,low,skip,insufficient info to identify sector,,,
53104323132,paro,,,,,,,,,low,skip,insufficient info to identify sector,,,
53109200955,J+,,,,,,,,,low,skip,insufficient info to identify sector,,,
53121429394,Sanmartin y Marquez,,,,,,,,,low,skip,insufficient info to identify sector,,,
53104010668,Assesora,,,assesora.com,Professional Services,Business Consulting,,assesora.com,high,enriched,,,,
53105018295,JARDINES DAVID CACERES SLU,,,,Industrial & Facilities Services,Landscaping & Grounds Maintenance,,,high,enriched,,,,
53120658283,,,,grupopygevents.com,Media & Entertainment,Event Management,,grupopygevents.com,medium,enriched,,,,
53105014876,V&S Motorsport Paracuellos,,,,Retail,Motorsport & Automotive Retail,,,medium,enriched,,,,
53100907950,Molino Rotxapea,,,,Consumer Goods,Food Processing — Milling,,,medium,enriched,,,,
53122046472,Mundo 360 Y De Urbanitas,,,,,,,,,low,skip,insufficient info to identify sector,,,
53122505091,Sl. Construcción,,,,Construction,General Construction,,,high,enriched,,,,
53101524316,Avant By Miranda,,,,,,,,,low,skip,insufficient info to identify sector,,,
53098784769,Newclip Technics,,,newcliptechnics.com,Healthcare & Life Sciences,Medical Devices — Osteosynthesis,,newcliptechnics.com,high,enriched,,,,
53111042583,Steve Air Cargo,,,steveaircargo.com,Transportation & Logistics,Air Freight & Customs Logistics,,steveaircargo.com,high,enriched,,,,
53113985573,,,,promocionesnates.com,Real Estate,Real Estate Development,,promocionesnates.com,medium,enriched,,,,
53120030583,Pubill Port S.l.,,,pubillport.com,Transportation & Logistics,Road Freight Transport,7,pubillport.com,high,enriched,,,,
53103841692,Norconsulting Recruitment,,,norconrec.com,Staffing & HR Services,Recruitment & Executive Search,,norconrec.com,high,enriched,,,,
53104615720,Hiperbe,,,,,,,,,low,skip,insufficient info to identify sector,,,
53101673367,Esoada,,,,,,,,,low,skip,insufficient info to identify sector,,,
53115848322,Dealer Attract,,,dealerattract.com,Technology,Digital Marketing — Automotive Dealerships,,dealerattract.com,high,enriched,,,,
53112436997,Grupo Gaselec,,,grupogaselec.es,Energy & Utilities,Electricity Distribution & Telecoms,14,grupogaselec.es,high,enriched,,,,
53106703400,Liu,,,,,,,,,low,skip,insufficient info to identify sector,,,
53111659034,Calonge Motor,,,calongemotor.es,Industrial & Facilities Services,Automotive Repair & Maintenance,17,calongemotor.es,high,enriched,,,,
53106548041,Alimentacion Jesus De Monte Gi,,,,Retail,Food Retail,,,medium,enriched,,,,
53120172849,CAROLINA CASAR CERMEÑO,,,,,,,,,low,skip,individual name — insufficient info,,,
53121720900,,,,dwtgroup.com,,,,,low,skip,ambiguous — no clear Spanish entity found,,,
53099397896,Asesoria Lopez,,,asesorialopez.com,Professional Services,Business Advisory & Accounting,,asesorialopez.com,high,enriched,,,,
53108406674,Montesdeoca,,,excavacionesmontesdeoca.com,Construction,Excavation & Terrain Preparation,29,excavacionesmontesdeoca.com,high,enriched,,,,
53118010121,,,,efesa.es,Education,Professional & Technical Training,,efesa.es,high,enriched,,,,
53111965464,,,,ceab.csic.es,Public Sector & Non-Profit,Scientific Research Institution,,ceab.csic.es,high,enriched,,,,
53110417243,Hotel La Morada Mas Hermosa,,,lamoradamashermosa.com,Hospitality,Boutique Hotel,,lamoradamashermosa.com,high,enriched,,,,
53105462598,Aquanaria,,,aquanaria.es,Agriculture,Marine Aquaculture,104,aquanaria.es,high,enriched,,,,
53103522654,Jamones Eutiquio,,,eutiquio.es,Consumer Goods,Cured Meats & Food Production,19,eutiquio.es,high,enriched,,,,
53101356820,Teneplagas S.l.,,,teneplagas.com,Industrial & Facilities Services,Pest Control,,teneplagas.com,high,enriched,,,,
53117386894,MARTISAN S.L.,,10,stilcanarias.com,Manufacturing,Furniture Manufacturing,10,stilcanarias.com,high,enriched,,,,
53106696535,soledad,,,,,,,,,low,skip,insufficient info to identify sector,,,
53115368964,Intea,,,intea.com.es,Consumer Goods,Personal Care & Cosmetics,,intea.com.es,medium,enriched,,,,
53113200772,Maria Valenciano Garcia,,,,,,,,,low,skip,individual name — insufficient info,,,
53107978404,Lisman Test,,,,,,,,low,skip,Test/dummy record,,,
53101703749,Rosamaria ribot,,,,,,,,low,skip,"Personal name, no business context",,,
53114169131,Bermejo,,,,,,,,low,skip,Too generic – insufficient info to identify business,,,
53112623519,(sin nombre),,,ineprodes.com,Healthcare & Life Sciences,Social Care Services for Elderly & Disabled,250+,ineprodes.com,high,enriched,,,,
53107515249,ESCUAN SL,,,,Education,Environmental Education,11-50,esgaravita.com,high,enriched,,,,
53107668625,Fundación ande,,,,Public Sector & Non-Profit,Social Foundation,,,medium,enriched,,,,
53112623191,STR engineering & consulting,,,,Professional Services,Engineering & Technical Consulting,,,high,enriched,,,,
53101548931,Flexicar Internacional S.L,,,,Retail,Used Vehicle Sales,501-2000,flexicar.es,high,enriched,,,,
53116343735,Talleres José Luis López Sl,,,,Industrial & Facilities Services,Auto Repair Workshop,,,high,enriched,,,,
53105034842,Kfg,,,,,,,,low,skip,Insufficient information to identify business,,,
53120358565,Grupo Norconsulting,,,gruponorconsulting.com,Staffing & HR Services,IT & Engineering Recruitment,50-249,gruponorconsulting.com,high,enriched,,,,
53115875760,(sin nombre),,,bonthai.es,Hospitality,Thai Restaurant,,bonthai.es,medium,enriched,,,,
53103096157,Yonkiecorner Sneaker,,,yonkiecorner.com,Retail,Footwear / Sneaker Retail,,yonkiecorner.com,high,enriched,,,,
53117428995,HR guest management,,,,Hospitality,Guest Management Services,,,medium,enriched,,,,
53117266809,(sin nombre),,,sapinnab.org,Public Sector & Non-Profit,Impact Investment Advisory,,spainnab.org,high,enriched,,,,
53105498412,Gallego Pereira,,,gallegopereira.es,Consumer Goods,Seafood Processing,,gallegopereira.es,high,enriched,,,,
53104642165,(sin nombre),,,thevoelkershouse.com,Real Estate,Luxury Real Estate,,thevoelkershouse.com,high,enriched,,,,
53121906810,Marymont obrador de pasta,,,,Consumer Goods,Artisan Pasta Production,,,medium,enriched,,,,
53119749135,Calderería Capilla,,,caldereriacapilla.com,Manufacturing,Metal Fabrication / Boilermaking,,caldereriacapilla.com,high,enriched,,,,
53106887853,Farmacia Vergara 12,,,farmaciavergara12.com,Healthcare & Life Sciences,Retail Pharmacy,,farmaciavergara12.com,high,enriched,,,,
53109211762,Lorca,,,,,,,,low,skip,Too generic – insufficient info to identify business,,,
53105955624,Neumáticos Carlos,,,,Retail,Tyre & Auto Parts Retail,,,high,enriched,,,,
53121438991,Mónica Ballester Estilistas,,,,Other,Hair Salon / Beauty Services,,,high,enriched,,,,
53121435524,Loveit,,,,,,,,low,skip,Insufficient information to identify business,,,
53104323132,paro,,,,,,,,low,skip,Test/dummy entry ('paro' = unemployment in Spanish),,,
53109200955,J+,,,,,,,,low,skip,Insufficient information to identify business,,,
53121429394,Sanmartin y Marquez,,,,,,,,low,skip,No domain; insufficient public information found,,,
53104010668,Assesora,,,assesora.com,Professional Services,Business Advisory / Tax & Legal Consulting,,assesora.com,high,enriched,,,,
53105018295,JARDINES DAVID CACERES SLU,,,,Industrial & Facilities Services,Landscaping & Garden Services,,,high,enriched,,,,
53120658283,(sin nombre),,,grupopygevents.com,Media & Entertainment,Events Organisation,,grupopygevents.com,medium,enriched,,,,
53105014876,V&S Motorsport Paracuellos,,,,Retail,Motorsport & Vehicle Accessories,,,high,enriched,,,,
53100907950,Molino Rotxapea,,,,,,,,low,skip,Insufficient information to identify sector,,,
53122505091,Sl. Construcción,,,,Construction,General Construction,,,medium,enriched,,,,
53098784769,Newclip Technics,,,newcliptechnics.com,Healthcare & Life Sciences,Medical Devices / Osteosynthesis,51-200,newcliptechnics.com,high,enriched,,,,
53103841692,Norconsulting Recruitment,,,norconrec.com,Staffing & HR Services,IT & Engineering Recruitment,100+,norconrec.com,high,enriched,,,,
53104615720,Hiperbe,,,,,,,,low,skip,Ambiguous name; no domain; insufficient information,,,
53115848322,Dealer Attract,,,dealerattract.com,Technology,Automotive Dealer Marketing & Web Services,,dealerattract.com,medium,enriched,,,,
53112436997,Grupo Gaselec,,,grupogaselec.es,Energy & Utilities,Electricity Distribution & Marketing,14,grupogaselec.es,high,enriched,,,,
53106703400,Liu,,,,,,,,low,skip,Insufficient information to identify business,,,
53120172849,CAROLINA CASAR CERMEÑO,,,,,,,,low,skip,"Personal name, no business context",,,
53121720900,(sin nombre),,,dwtgroup.com,Manufacturing,Mechanical Equipment Manufacturing,34,dwtgroup.com,medium,enriched,,,,
53108406674,Montesdeoca,,,excavacionesmontesdeoca.com,Construction,Excavation & Civil Works,,excavacionesmontesdeoca.com,high,enriched,,,,
53111965464,(sin nombre),,,ceab.csic.es,Public Sector & Non-Profit,Marine Biology Research Centre,,ceab.csic.es,high,enriched,,,,
53110417243,Hotel La Morada Mas Hermosa,,,lamoradamashermosa.com,Hospitality,Hotel,,lamoradamashermosa.com,high,enriched,,,,
53105462598,Aquanaria,,,aquanaria.es,Agriculture,Marine Aquaculture / Sea Bass Farming,,aquanaria.es,high,enriched,,,,
53103522654,Jamones Eutiquio,,,eutiquio.es,Consumer Goods,Cured Meat / Jamón Production,,eutiquio.es,high,enriched,,,,
53117386894,MARTISAN S.L.,,,stilcanarias.com,Manufacturing,Kitchen Furniture Manufacturing,10,stilcanarias.com,high,enriched,,,,
53106696535,soledad,,,,,,,,low,skip,"Personal name, no business context",,,
53115368964,Intea,,,intea.com.es,,,,intea.com.es,low,skip,Insufficient specific information found for this company,,,
53102901303,Solive,,,,,,,,low,skip,Insufficient information to identify business,,,
53122683167,Estudio Actur Sur S.l,,,,Real Estate,Real Estate Agency,,estudioactursur.es,high,enriched,,,
53122046472,Mundo 360 Y De Urbanitas,,,,Media & Entertainment,Virtual Tours / 360 Photography,,,medium,enriched,,,
53101524316,Avant By Miranda,,,,Consumer Goods,Hair & Beauty Services,,,high,enriched,,,
53111042583,Steve Air Cargo,,,steveaircargo.com,Transportation & Logistics,Air Cargo & Freight,,steveaircargo.com,high,enriched,,,
53120030583,"Pubill Port, S.l.",,,pubillport.com,Transportation & Logistics,Road Transport,7,pubillport.com,high,enriched,,,
53106548041,Alimentacion Jesus De Monte Gi,,,,Retail,Supermarket / Grocery,14,alimentacionjdelmonte.com,high,enriched,,,
53101356820,"Teneplagas, S.l.",,,teneplagas.com,Business Services / BPO,Pest Control,,teneplagas.com,high,enriched,,,
53113200772,Maria Valenciano Garcia,,,,,,,,low,skip,individual/no business identified,,,
53083716226,Tramace Los Palacios Sl,,,,Manufacturing,Furniture Manufacturing & Assembly,,,medium,enriched,,,
53100708907,Instalaciones Electricas Fegas,,,,Industrial & Facilities Services,Electrical Installation & Services,,fegasa.es,high,enriched,,,
53056577050,"Fontaneria Badajoz, Sl",,,,Industrial & Facilities Services,Plumbing Services,,fontaneriabadajoz.es,medium,enriched,,,
53058434334,TECER PROYECTOS E INSTALACIONE,,,,Construction,Specialized Construction & Installation,,tecer.es,high,enriched,,,
53061062453,Nicoleta Ciobotaru,,,,,,,,low,skip,individual/no business identified,,,
53020778148,Dania Mayela Marin Montoya,,,,,,,,low,skip,individual/no business identified,,,
53023513129,Agsa Regalos De Empresa S.l.,,,agsaregalos.es,Business Services / BPO,Corporate Gifts and Merchandise,4,agsaregalos.es,high,enriched,,,
53019991111,Hotel Aptos Club Atlantis,,,,Hospitality,Aparthotel / Resort,,,high,enriched,,,
53002591342,Carlos Sorolla Alcon,,,,,,,,low,skip,individual/no business identified,,,
52960275765,SOFIA GARCES,,6,papyndux.com,Retail,Office Equipment and Supplies Wholesale,6,papyndux.com,medium,enriched,,,
52967517257,Cal Tete,,,,Hospitality,Restaurant / Bar,,,high,enriched,,,
52956063340,CENTRO DENTAL RODRIGUEZ,,,,Healthcare & Life Sciences,Dental Clinic,,,high,enriched,,,
52955599769,CAFE EL TROCET,,,,Hospitality,Cafe,,,medium,enriched,,,
52957764700,Maxorata Courier Sl,,,,Transportation & Logistics,Courier and Road Freight Transport,10,,high,enriched,,,
52926369538,Saneamientos Lema,,,,Retail,Kitchen and Bathroom Fixtures / Plumbing Supplies,7,,high,enriched,,,
52922181648,Seteoil Comercializadora De Pr,,,,Energy & Utilities,Petroleum Products and LPG Distribution,,,high,enriched,,,
52933471556,Yanina,,,,,,,,low,skip,insufficient data to identify specific business,,,
52934845786,Terminacion Y Decoracion Sl,,,,Construction,Interior Finishing and Decoration,,,medium,enriched,,,
52936985184,Grupo Fisan,,,grupofisan.com,Industrial & Facilities Services,Cleaning and Maintenance Services,15,grupofisan.es,high,enriched,,,
52933142287,Los Veranos,,,,Hospitality,Food & Beverage / Restaurant,,losveranos.es,high,enriched,,,
52915632518,Const. Manuel A. Garcia Sl,,,,,,,,low,skip,Insufficient company information found,,,
52922304004,Aldea Couso Sl,,,cousorelax.com,Hospitality,Rural Hotel / Tourism,,aldeacouso.com,high,enriched,,,
52863724889,Centro Especial Y Social De In,,,cesilintegra.com,Staffing & HR Services,Special Employment Center (Disabled Workers),,cesilintegra.com,high,enriched,,,
52876209569,Toldos Lanzarote S.l,,,,Professional Services,Awnings / Pergolas Installation & Maintenance,,toldoslanzarote.es,high,enriched,,,
52878197853,Marala Yacht Sl,,,bwayachting.com,Hospitality,Yacht Charter / Luxury Yacht Services,19,bwayachting.com,medium,enriched,,,
52878656074,Raul Garcia Almansa Ramon Camprubi Mari,,,,,,,,low,skip,individual/no business identified,,,
52834596666,Luce Bella,,,,Professional Services,Spa / Beauty Services,,,medium,enriched,,,
52729650190,Fontipaso Sl,,,,Real Estate,Property Management / Administration,25,,high,enriched,,,
52724583469,Christophe Massin,,,,,,,,low,skip,individual/no business identified,,,
52714832667,Roble Diez Comunidades S.l.,,,,Real Estate,Property Management / Administration,3,,high,enriched,,,
52714826842,Hotel Liabeny S.a.,,,hotelliabeny.com,Hospitality,Hotel Operations,212,hotelliabeny.com,high,enriched,,,
52810914704,Gimborn Trading Slu,,,gimborntrading.com,Technology,Renewable Energy Distribution / Electronics,15,gimborntrading.com,high,enriched,,,
52760710440,Idesa S.a.,,,idesa.biz,Energy & Utilities,Solar / Photovoltaic Energy Installation,50,idesa.biz,high,enriched,,,
52719873914,Tapicerias Barrientos,,,,Consumer Goods,Upholstery / Furniture,,,low,enriched,,,
52745349655,El Rustiq,,,,Hospitality,Bakery / Café,5,,medium,enriched,,,
52724746108,Constr Y Montvilgar 2005 Sl,,,vilgar.com,Construction,General Construction,,vilgar.com,low,enriched,,,
52582273072,Coto Industrial S.l.,,,cotoindustrial.com,Real Estate,Commercial / Industrial Property Management,20,cotoindustrial.com,high,enriched,,,
52580017953,Jose Alexis Perez Marrero,,,telefonica.net,,,,telefonica.net,low,skip,individual/no business identified,,,
52572512820,N/A,,,,,,,,low,skip,no company name or domain,,,
52575143756,Cb Hermanos Gueto Garrido,,,,,,,,low,skip,insufficient data to identify specific business,,,
52579697067,Openprint Sl,,,openprint.com,Media & Entertainment,Printing / Graphic Services,22,openprint.com,high,enriched,,,
52565933432,Andaina Dous Slu,,,andaina.com,Education,Pre-Primary Education,38,andaina.com,high,enriched,,,
53157788085,"Estructuras y obras la costa , s. l.",,,,Construction,Civil Works / Structural Engineering,,,high,enriched,,,,
53113093155,Francisco Hernandez Romero,,,hernandezasesorias.com,Professional Services,Tax & Accounting Advisory,,hernandezasesorias.com,high,enriched,,,,
53113092996,Ayunt. Hinojosa De San Vicente,,,local.jccm.es,Public Sector & Non-Profit,Local Government,,local.jccm.es,high,enriched,,,,
53114945396,,,, talleres-barrena.com,Manufacturing,Metal Fabrication / Metallic Carpentry,,talleres-barrena.com,high,enriched,,,,
53102174023,,,,tierrasgordassl.com,,,,,low,skip,Could not identify company activity,,,
53110612293,,,,blenro.com,,,,,low,skip,Domain associated with disposable email service - not an identifiable business,,,
53122683167,Estudio Actur Sur S.l,,,,,Professional Services,Architecture / Design Studio,,,medium,enriched,,,,
53121290089,,,,guerreroycarmona.es,,,,,low,skip,Could not identify company activity from available sources,,,
53111848026,,,,marcasport.com,Retail,Sporting Goods / Sports Brands,,,medium,enriched,,,,
53104647275,Tecnicoa,,,tecnicoa.com,,,,,low,skip,Could not identify company activity from available sources,,,
53107978404,Lisman Test,,,,,,,,low,skip,Appears to be a test/demo entry,,,
53101703749,Rosamaria ribot,,,,,,,,low,skip,Insufficient information - personal name with no domain or context,,,
53114169131,Bermejo,,,,,,,,low,skip,Insufficient information - too generic,,,
53112623519,,,,ineprodes.com,Healthcare & Life Sciences,Social Services / Dependency Care,750,ineprodes.com,high,enriched,,,,
53107515249,ESCUAN SL,,,,,,,,low,skip,Could not identify company activity from available sources,,,
53107668625,Fundación ande,,,,Public Sector & Non-Profit,Foundation / NGO,,,high,enriched,,,,
53112623191,STR engineering & consulting,,,,Professional Services,Engineering & Consulting,,,high,enriched,,,,
53101548931,Flexicar Internacional S.L,,,,Retail,Used Car Dealership,,,high,enriched,,,,
53116343735,Talleres José Luis López Sl,,,,Industrial & Facilities Services,Vehicle Repair / Auto Workshop,,,high,enriched,,,,
53105034842,Kfg,,,,,,,,low,skip,Insufficient information - acronym with no domain or context,,,
53120358565,Grupo Norconsulting,,,gruponorconsulting.com,Staffing & HR Services,Recruitment & Staffing,11-50,gruponorconsulting.com,high,enriched,,,,
53115875760,,,,bonthai.es,Hospitality,Restaurants / Food Service (Thai Cuisine),,,medium,enriched,,,,
53103096157,Yonkiecorner Sneaker,,,yonkiecorner.com,Retail,Footwear / Sneakers,,yonkiecorner.com,high,enriched,,,,
53117428995,HR guest management,,,,Hospitality,Guest Management / Hotel Services,,,high,enriched,,,,
53117266809,,,,sapinnab.org,,,,,low,skip,Could not identify company activity from available sources,,,
53105498412,Gallego Pereira,,,gallegopereira.es,Consumer Goods,Food Distribution,,gallegopereira.es,high,enriched,,,,
53112771645,Domus Abogados,,,domusabogados.es,Professional Services,Legal Services,,domusabogados.es,high,enriched,,,,
53104642165,,,,thevoelkershouse.com,Real Estate,Luxury Real Estate (Engel & Völkers),,thevoelkershouse.com,high,enriched,,,,
53121906810,Marymont obrador de pasta,,,,Consumer Goods,Food Manufacturing / Artisan Pasta,,,high,enriched,,,,
53119749135,Calderería Capilla,,,caldereriacapilla.com,Manufacturing,Metal Fabrication / Boilermaking,,caldereriacapilla.com,high,enriched,,,,
53106887853,Farmacia Vergara 12,,,farmaciavergara12.com,Healthcare & Life Sciences,Retail Pharmacy,,farmaciavergara12.com,high,enriched,,,,
53109211762,Lorca,,,,,,,,low,skip,Insufficient information - too generic,,,
53105955624,Neumáticos Carlos,,,,Retail,Tire & Auto Parts Retail,,,high,enriched,,,,
53121438991,Mónica Ballester Estilistas,,,,Other,Beauty & Hair Salon,,,high,enriched,,,,
53121435524,Loveit,,,,,,,,low,skip,Insufficient information - could not identify business activity,,,
53104323132,paro,,,,,,,,low,skip,Not a valid company name,,,
53109200955,J+,,,,,,,,low,skip,Insufficient information - too generic,,,
53121429394,Sanmartin y Marquez,,,,,,,,low,skip,Could not identify company activity from available sources,,,
53104010668,Assesora,,,assesora.com,Professional Services,Business Advisory / Tax & Accounting,5,assesora.com,high,enriched,,,,
53105018295,JARDINES DAVID CACERES SLU,,,,Industrial & Facilities Services,Landscaping / Gardening,,,high,enriched,,,,
53120658283,,,,grupopygevents.com,Media & Entertainment,Event Management,,grupopygevents.com,high,enriched,,,,
53105014876,V&S Motorsport Paracuellos,,,,Retail,Motorsport / Auto Parts & Services,,,high,enriched,,,,
53100907950,Molino Rotxapea,,,,,,,,low,skip,Could not determine current business activity,,,
53122046472,Mundo 360 Y De Urbanitas,,,,Real Estate,Property Management / Virtual Tours,,,high,enriched,,,,
53122505091,Sl. Construcción,,,,Construction,Construction Services,,,high,enriched,,,,
53101524316,Avant By Miranda,,,,Other,Beauty & Hair Salon,,,high,enriched,,,,
53098784769,Newclip Technics,,,newcliptechnics.com,Healthcare & Life Sciences,Medical Devices / Orthopedic Implants,,newcliptechnics.com,high,enriched,,,,
53111042583,Steve Air Cargo,,,steveaircargo.com,Transportation & Logistics,Air Cargo / Freight,,steveaircargo.com,high,enriched,,,,
53113985573,,,,promocionesnates.com,Real Estate,Real Estate Development,,promocionesnates.com,medium,enriched,,,,
53120030583,Pubill Port S.l.,,,pubillport.com,,,,,low,skip,Could not identify company activity from available sources,,,
53113093155,Francisco Hernandez Romero,,,hernandezasesorias.com,Professional Services,Tax & Business Advisory,,,high,enriched,,,
53113092996,Ayunt. Hinojosa De San Vicente,,,,Public Sector & Non-Profit,Local Government,,,high,enriched,,,
53122683167,Estudio Actur Sur S.l,,,,Real Estate,Real Estate Brokerage,3,estudioactursur.es,high,enriched,,,
53122046472,Mundo 360 Y De Urbanitas,,,,Real Estate,Virtual Property Tours,,,medium,enriched,,,
53101524316,Avant By Miranda,,,,Other,Beauty & Personal Care,,,high,enriched,,,
53111042583,Steve Air Cargo,,,,Transportation & Logistics,Air Freight,,,high,enriched,,,
53120030583,Pubill Port S.l.,,,,Transportation & Logistics,Road Freight,7,,high,enriched,,,pubillport.com,,
53106548041,Alimentacion Jesus De Monte Gi,,,,Retail,Food Retail,,,high,enriched,,,
53101356820,Teneplagas S.l.,,,,Industrial & Facilities Services,Pest Control,,,high,enriched,,,teneplagas.com,,
53113200772,Maria Valenciano Garcia,,,,,,,,,skip,Person name – unidentifiable sector,,,
53083716226,Tramace Los Palacios Sl,,,,Construction,Earthmoving & Land Preparation,,,high,enriched,,,
53100708907,Instalaciones Electricas Fegas,,,,Construction,Electrical Installations,,,high,enriched,,,
53056577050,Fontaneria Badajoz Sl,,,,Construction,Plumbing,,,high,enriched,,,
53058434334,TECER PROYECTOS E INSTALACIONE,,,,Construction,Plumbing & HVAC Installations,,tecer.es,high,enriched,,,
53061062453,Nicoleta Ciobotaru,,,,,,,,,skip,Person name – unidentifiable sector,,,
53020778148,Dania Mayela Marin Montoya,,,,,,,,,skip,Person name – unidentifiable sector,,,
53023513129,Agsa Regalos De Empresa S.l.,,,,Consumer Goods,Corporate Gifts & Promotional Products,,,high,enriched,,,agsaregalos.es,,
53019991111,Hotel Aptos Club Atlantis,,,,Hospitality,Hotels & Accommodation,,,high,enriched,,,
53002591342,Carlos Sorolla Alcon,,,,,,,,,skip,Person name – unidentifiable sector,,,
52960275765,SOFIA GARCES,,6,papyndux.com,Consumer Goods,Wholesale Office Supplies,10-49,,high,enriched,,,
52967517257,Cal Tete,,,,Hospitality,Bar-Restaurant,11,,high,enriched,,,
52956063340,CENTRO DENTAL RODRIGUEZ,,,,Healthcare & Life Sciences,Dental Care,,,high,enriched,,,
52955599769,CAFE EL TROCET,,,,Hospitality,Café,,,high,enriched,,,
52957764700,Maxorata Courier Sl,,,,Transportation & Logistics,Courier & Delivery Services,,,high,enriched,,,
52926369538,Saneamientos Lema,,,,Retail,Plumbing & Sanitary Materials Retail,,saneamientoslema.com,high,enriched,,,
52922181648,Seteoil Comercializadora De Pr,,,,Energy & Utilities,Petroleum Products Distribution,,,high,enriched,,,
52933471556,Yanina,,,,,,,,,skip,Company name too generic – unidentifiable sector,,,
52934845786,Terminacion Y Decoracion Sl,,,,Construction,Building Finishing & Decoration,,,medium,enriched,,,
52936985184,(no name),,,,Industrial & Facilities Services,Cleaning Services,15,grupofisan.com,high,enriched,,,
52933142287,Los Veranos,,,,Hospitality,Restaurant & Bar,,,medium,enriched,,,
52915632518,Const. Manuel A. Garcia Sl,,,,Construction,General Construction,,,high,enriched,,,
52922304004,Aldea Couso Sl,,,,Hospitality,Rural Tourism & Hotel,,aldeacouso.com,high,enriched,,,
